id,pixel_spacing_mm,true_ema_mm2,true_emd_mm,true_emw_mm,true_fat_c_mm,dice_c1,iou_c1,dice_c2,iou_c2,seg_ema_mm2,seg_emd_mm,seg_emw_mm,seg_fat_c_mm,qc_no_muscle,qc_muscle_touches_border,qc_n_components
a00005_f2,0.41999998688697815,971.6112060546875,23.520000457763672,55.02000045776367,7.308000087738037,0.965581918784905,0.9334542157763653,0.9456469456475991,0.8968978102213299,909.3419432179936,23.099999278783798,49.9799984395504,7.307999771833419,False,False,1
a00006_f0,0.41999998688697815,1201.9896240234375,26.040000915527344,57.119998931884766,6.047999858856201,0.967983243566966,0.9379530298646281,0.9391233766239943,0.8852333588392266,1156.125527808095,26.459999173879623,53.7599983215332,7.811999756097794,False,False,1
a00006_f1,0.41999998688697815,1202.6951904296875,26.040000915527344,57.959999084472656,6.131999969482422,0.9824612900859877,0.9655271888076514,0.9077744807132607,0.8311236687713296,1201.107524999286,26.459999173879623,57.53999820351601,7.643999761343002,False,False,1
a00006_f2,0.41999998688697815,1202.166015625,26.040000915527344,57.540000915527344,6.047999858856201,0.956753464291482,0.9170923952719735,0.9371391917902807,0.88171394085935,1114.6715303966057,26.039999186992645,53.339998334646225,7.1399997770786285,False,False,1
a00007_f0,0.41999998688697815,1501.3404541015625,32.34000015258789,63.0,4.619999885559082,0.9785357247869536,0.9579735175594937,0.9563921993505364,0.9164287568150421,1498.3415064391152,32.33999899029732,62.579998046159744,5.543999826908111,False,False,1
a00007_f1,0.41999998688697815,1499.2236328125,32.34000015258789,63.0,5.208000183105469,0.9829782168790443,0.9665262172288562,0.9462881514068201,0.8980521123223362,1464.6491085429682,32.33999899029732,60.47999811172485,5.207999837398529,False,False,1
a00008_f0,0.41999998688697815,1787.6375732421875,35.279998779296875,66.36000061035156,1.2599999904632568,0.9816097682532688,0.9638837232067742,0.7746452223316056,0.6321803582571903,1751.828290610649,35.279998898506165,65.93999794125557,2.0999999344348907,False,False,1
a00008_f1,0.41999998688697815,1788.166748046875,34.86000061035156,65.94000244140625,1.6799999475479126,0.9499303872533907,0.9046356315075168,0.7840517241425851,0.6448068061097197,1632.758298045732,34.859998911619186,58.37999817728996,3.695999884605408,False,False,1
a00008_f2,0.41999998688697815,1788.166748046875,35.279998779296875,66.36000061035156,1.2599999904632568,0.9866996291718828,0.9737484141702571,0.7854281899716683,0.6466708542824537,1779.5230888813037,35.69999888539314,64.25999799370766,3.359999895095825,False,False,1
a00009_f0,0.41999998688697815,1916.9388427734375,35.70000076293945,69.30000305175781,2.940000057220459,0.9878782270751001,0.9760468092889372,0.9167404783006091,0.846279640233135,1895.7706816224593,35.69999888539314,68.03999787569046,4.535999858379364,False,False,1
a00009_f1,0.41999998688697815,1916.9388427734375,35.70000076293945,68.87999725341797,2.5199999809265137,0.9787234042554184,0.9583333333337141,0.8682972718741252,0.7672485453098573,1863.6658836271781,36.11999887228012,66.77999791502953,3.1079999029636385,False,False,1
a00009_f2,0.41999998688697815,1916.4095458984375,35.70000076293945,68.87999725341797,2.940000057220459,0.9769901651513407,0.9550154181030744,0.8597473212880258,0.7539971949578121,1886.068682228281,36.5399988591671,66.77999791502953,3.359999895095825,False,False,1
a00010_f0,0.41999998688697815,1553.5548095703125,31.920000076293945,64.68000030517578,8.399999618530273,0.9792904528411924,0.9594212727482828,0.9161160058744849,0.8452159187155763,1504.3391060646072,31.91999900341034,59.6399981379509,8.987999719381332,False,False,1
a00010_f1,0.41999998688697815,1552.6728515625,31.920000076293945,64.26000213623047,8.14799976348877,0.9906733393995071,0.9815190443995772,0.926330702287732,0.8627709707848676,1549.144703266813,31.91999900341034,62.579998046159744,8.315999740362168,False,False,1
a00011_f0,0.41999998688697815,1950.2784423828125,35.70000076293945,70.55999755859375,1.8480000495910645,0.9888502685866978,0.9779464285716255,0.7836360430297367,0.6442447086215064,1957.510677767231,36.5399988591671,70.55999779701233,4.1999998688697815,False,False,1
a00011_f1,0.41999998688697815,1948.6907958984375,36.119998931884766,70.55999755859375,1.8480000495910645,0.9826165685831479,0.9658271780727434,0.769517990499499,0.6253793103551619,1947.9850783620377,36.11999887228012,71.39999777078629,5.207999837398529,False,False,1
a00011_f2,0.41999998688697815,1948.8671875,35.70000076293945,70.55999755859375,1.8480000495910645,0.9842294232605362,0.9689485458615754,0.7922163588424767,0.6559257236576754,1932.4618793313523,35.69999888539314,70.55999779701233,4.115999871492386,False,False,1
a00012_f0,0.41999998688697815,1170.0611572265625,23.940000534057617,63.84000015258789,5.208000183105469,0.964944649446764,0.932263814617762,0.8570030979967879,0.749786019978608,1124.5499297797692,24.359999239444733,57.959998190402985,5.711999821662903,False,False,1
a00012_f1,0.41999998688697815,1170.237548828125,23.940000534057617,63.41999816894531,4.788000106811523,0.95005514416299,0.9048619447793388,0.9406652682058636,0.8879773691686569,1068.9839332494746,24.77999922633171,58.79999816417694,3.947999876737595,False,False,1
a00013_f0,0.41999998688697815,1947.9852294921875,35.279998779296875,71.4000015258789,4.199999809265137,0.9759412304867955,0.9530129124824873,0.8589252800246856,0.7527335984156875,1894.0066817326087,35.69999888539314,65.93999794125557,5.123999840021133,False,False,1
a00013_f1,0.41999998688697815,1949.0435791015625,35.279998779296875,71.4000015258789,3.947999954223633,0.9728404201176475,0.9471171171175935,0.8877082136719169,0.7980893364369199,1863.489483638193,35.69999888539314,66.77999791502953,5.879999816417694,False,False,1
a00014_f0,0.41999998688697815,864.536376953125,21.84000015258789,49.97999954223633,1.6799999475479126,0.9680884023549717,0.9381505204175711,0.8230661040837394,0.6993307839531869,843.5447473265656,21.839999318122864,47.87999850511551,2.7719999134540556,False,False,1
a00014_f1,0.41999998688697815,864.18359375,21.84000015258789,49.97999954223633,1.6799999475479126,0.9827939369112783,0.9661699556994328,0.8736616702394108,0.7756653992517292,858.1859464123257,21.839999318122864,50.819998413324356,1.3439999580383302,False,False,1
a00015_f0,0.41999998688697815,1497.8123779296875,29.81999969482422,65.94000244140625,4.788000106811523,0.9848978383181232,0.9702450408404872,0.8911484812946011,0.8036679990641037,1480.7015075406089,30.239999055862427,64.25999799370766,7.307999771833419,False,False,1
a00015_f1,0.41999998688697815,1497.1068115234375,29.399999618530273,65.94000244140625,5.627999782562256,0.9859121581627447,0.9722157366335253,0.9317047544006868,0.8721416277385753,1482.9947073974147,29.39999908208847,63.4199980199337,6.0479998111724855,False,False,1
a00015_f2,0.41999998688697815,1496.57763671875,29.81999969482422,65.5199966430664,4.368000030517578,0.9805183199286237,0.9617812061715547,0.9198903441986005,0.8516638465918877,1464.296308564998,30.239999055862427,63.4199980199337,4.787999850511551,False,False,1
a00016_f0,0.41999998688697815,2148.022705078125,36.540000915527344,73.08000183105469,5.627999782562256,0.9817095931318415,0.9640762463346035,0.8898913266363554,0.8016254155928773,2105.1574685477276,36.95999884605408,72.65999773144722,7.643999761343002,False,False,1
a00016_f1,0.41999998688697815,2146.2587890625,36.959999084472656,73.5,6.4679999351501465,0.9761086565211254,0.9533322678603697,0.9346538498889732,0.8773240977054808,2165.662664769604,37.379998832941055,76.859997600317,7.391999769210816,False,False,1
a00017_f0,0.41999998688697815,1126.4903564453125,24.780000686645508,59.63999938964844,6.300000190734863,0.9804076473378068,0.9615682628240885,0.9501847083851989,0.9050970356172937,1106.3807309143076,25.19999921321869,57.959998190402985,5.879999816417694,False,False,1
a00017_f1,0.41999998688697815,1125.0792236328125,24.780000686645508,59.220001220703125,6.71999979019165,0.9800619588531253,0.9609034267918862,0.9633565814240744,0.9293037163620397,1095.620331586219,24.77999922633171,57.11999821662903,6.3839998006820675,False,False,1
a00018_f0,0.41999998688697815,1304.47802734375,30.65999984741211,57.959999084472656,5.039999961853027,0.9681625858363865,0.9382898628671916,0.9420654911846899,0.8904761904790879,1238.680722653104,30.659999042749405,55.01999828219414,5.123999840021133,False,False,1
a00018_f1,0.41999998688697815,1304.47802734375,31.079999923706055,57.540000915527344,5.208000183105469,0.9881680946553232,0.9766129032261208,0.9391256979444488,0.8852374839567333,1288.0727195689215,31.079999029636383,56.69999822974205,5.963999813795089,False,False,1
a00019_f0,0.41999998688697815,1113.436767578125,27.299999237060547,53.34000015258789,1.2599999904632568,0.9682617187502582,0.9384761003322531,0.8635611255648248,0.7598834789945951,1054.1663341747294,27.29999914765358,52.07999837398529,0.08399999737739564,False,False,1
a00019_f1,0.41999998688697815,1113.436767578125,27.299999237060547,53.34000015258789,1.4279999732971191,0.982809157886534,0.966199376947567,0.8611987381739958,0.7562326869918637,1112.73113051777,27.719999134540558,52.49999836087227,2.435999923944473,False,False,1
a00019_f2,0.41999998688697815,1114.4952392578125,27.719999313354492,53.7599983215332,0.9240000247955322,0.9659247268315182,0.9340951784606435,0.8387646432409209,0.7223037417563353,1064.9267335028183,27.719999134540558,52.07999837398529,1.7639999449253083,False,False,1
a00020_f0,0.41999998688697815,886.7628173828125,23.100000381469727,51.65999984741211,5.627999782562256,0.979591836734899,0.9600000000007882,0.9443583939003412,0.8945823927789033,867.8879458065041,23.099999278783798,49.55999845266342,6.803999787569046,False,False,1
a00020_f1,0.41999998688697815,886.4099731445312,23.100000381469727,51.2400016784668,5.627999782562256,0.9679853181079936,0.9379569255100186,0.9487300094079405,0.9024608501140389,843.7211473155506,23.099999278783798,48.719998478889465,5.2919998347759245,False,False,1
a00020_f2,0.41999998688697815,887.2919921875,22.68000030517578,51.2400016784668,6.047999858856201,0.9637762955365441,0.9300851653806678,0.9496962332934422,0.9042110134219294,831.7259480645665,22.67999929189682,47.87999850511551,6.0479998111724855,False,False,1
a00021_f0,0.41999998688697815,1116.612060546875,26.8799991607666,55.02000045776367,1.8480000495910645,0.9727403156386678,0.9469273743024996,0.8575407879057393,0.7506095437216785,1096.5023315311444,27.29999914765358,51.65999838709831,3.8639998793601986,False,False,1
a00022_f0,0.41999998688697815,1640.52001953125,34.439998626708984,65.0999984741211,2.6040000915527344,0.9740316421168902,0.9493778581309222,0.913468773515548,0.8407202216121634,1587.5999008655563,34.43999892473221,61.73999807238579,3.359999895095825,False,False,1
a00022_f1,0.41999998688697815,1640.872802734375,34.02000045776367,64.68000030517578,2.940000057220459,0.9790781301079924,0.9590137688124771,0.8553586497914707,0.7472721911015254,1596.7727002927795,34.43999892473221,65.09999796748161,3.359999895095825,False,False,1
a00023_f0,0.41999998688697815,1668.567626953125,31.920000076293945,64.68000030517578,5.460000038146973,0.9783031258209703,0.9575277663517325,0.9340463458118914,0.8762541806049629,1687.7950946090714,32.33999899029732,65.93999794125557,5.963999813795089,False,False,1
a00024_f0,0.41999998688697815,1536.4439697265625,32.34000015258789,63.0,2.2679998874664307,0.9766653020645847,0.95439478797629,0.8988932658056857,0.8163543441289146,1479.8195075956835,31.91999900341034,61.31999808549881,3.947999876737595,False,False,1
a00024_f1,0.41999998688697815,1537.3260498046875,32.34000015258789,63.0,2.0999999046325684,0.9734347571680899,0.9482444140452777,0.8849834016816055,0.7936952714608163,1477.3499077498927,32.33999899029732,61.31999808549881,3.947999876737595,False,False,1
a00024_f2,0.41999998688697815,1535.3856201171875,32.34000015258789,63.0,2.2679998874664307,0.9185001549431763,0.8492836676235038,0.8859016393461328,0.7951736315539972,1302.3611186767114,31.49999901652336,58.79999816417694,3.1079999029636385,False,False,1
a00025_f0,0.41999998688697815,1368.51123046875,29.399999618530273,58.380001068115234,6.71999979019165,0.9556511221612979,0.915068845709496,0.8934922806342243,0.8074885199610122,1256.6735215295803,29.39999908208847,52.91999834775925,6.803999787569046,False,False,1
a00026_f0,0.41999998688697815,1295.30517578125,30.239999771118164,57.540000915527344,3.947999954223633,0.9792621997126872,0.9593670376832591,0.8831577292045423,0.7907631653114401,1282.0751199434294,30.239999055862427,57.959998190402985,5.963999813795089,False,False,1
a00026_f1,0.41999998688697815,1293.7176513671875,30.239999771118164,57.540000915527344,4.368000030517578,0.9839193240666128,0.968347639485403,0.9318325935331034,0.87236568715131,1295.1287191283238,30.659999042749405,57.11999821662903,5.627999824285507,False,False,1
a00026_f2,0.41999998688697815,1294.599609375,30.239999771118164,57.540000915527344,4.368000030517578,0.9786913326483132,0.9582718368447837,0.9283412613176563,0.8662657502901986,1279.9583200756085,30.659999042749405,57.11999821662903,5.039999842643738,False,False,1
a00027_f0,0.41999998688697815,2081.167236328125,38.220001220703125,70.9800033569336,6.047999858856201,0.9730411340117704,0.9474976712681218,0.8972537376747189,0.8136538461574297,1975.6798766326924,38.21999880671501,66.77999791502953,8.567999732494354,False,False,1
a00028_f0,0.41999998688697815,1231.0955810546875,24.780000686645508,60.47999954223633,7.308000087738037,0.979087859539083,0.9590324384793201,0.961450729927447,0.9257632330347955,1240.4447225429547,25.19999921321869,60.059998124837875,7.391999769210816,False,False,1
a00028_f1,0.41999998688697815,1233.7415771484375,25.200000762939453,61.31999969482422,7.559999942779541,0.9707143376210252,0.943095170856494,0.9535379369143911,0.9112016293297107,1193.6987254619132,25.619999200105667,57.959998190402985,8.315999740362168,False,False,1
a00029_f0,0.41999998688697815,1673.859619140625,33.599998474121094,67.19999694824219,8.484000205993652,0.9614065646945653,0.9256813417198566,0.9136269786655744,0.8409882800151887,1566.784702165319,33.179998964071274,60.89999809861183,8.06399974822998,False,False,1
a00029_f1,0.41999998688697815,1671.7427978515625,33.599998474121094,66.77999877929688,7.559999942779541,0.9787553648069809,0.9583946207190754,0.9486872409032825,0.902383456012927,1616.3530990701215,33.59999895095825,62.579998046159744,8.567999732494354,False,False,1
a00029_f2,0.41999998688697815,1673.3304443359375,33.18000030517578,67.19999694824219,8.567999839782715,0.9728477534749873,0.9471310185676374,0.9529251700684542,0.9100831600847179,1601.006300028421,32.759998977184296,64.67999798059464,10.16399968266487,False,False,1
a00030_f0,0.41999998688697815,1040.9364013671875,26.040000915527344,47.040000915527344,5.627999782562256,0.9811699723827837,0.9630359783150478,0.9305268950346606,0.8700797530262393,1066.867133381654,26.459999173879623,48.719998478889465,6.467999798059464,False,False,1
a00031_f0,0.41999998688697815,1446.3035888671875,29.399999618530273,60.900001525878906,4.788000106811523,0.9847765193034662,0.9700095969293424,0.9443561208273895,0.8945783132554547,1450.5371094241634,29.81999906897545,60.059998124837875,5.2919998347759245,False,False,1
a00032_f0,0.41999998688697815,1282.9571533203125,28.559999465942383,57.959999084472656,4.619999885559082,0.9690822607724603,0.9400189985080741,0.9114569358745445,0.8373182154341307,1232.683123027612,28.559999108314514,56.27999824285507,5.207999837398529,False,False,1
a00032_f1,0.41999998688697815,1282.78076171875,28.559999465942383,58.380001068115234,4.788000106811523,0.9867859600826787,0.9739165874205418,0.9238468821868816,0.8584715937692692,1280.3111200535786,28.559999108314514,57.959998190402985,5.963999813795089,False,False,1
a00033_f0,0.41999998688697815,868.0643920898438,22.68000030517578,48.720001220703125,2.687999963760376,0.9691933522500081,0.9402280770754969,0.8906776488227128,0.8029024637258555,872.6507455091008,23.099999278783798,51.239998400211334,3.8639998793601986,False,False,1
a00033_f1,0.41999998688697815,868.4171752929688,22.68000030517578,49.13999938964844,3.1080000400543213,0.9639159083781622,0.9303452453072816,0.8951939779985486,0.8102725366942602,818.1431489127167,23.099999278783798,47.03999853134155,3.5279998898506166,False,False,1
a00033_f2,0.41999998688697815,866.476806640625,22.260000228881836,49.13999938964844,3.1080000400543213,0.9479515050172664,0.9010530498728183,0.8076000737906733,0.6772896039703808,817.7903489347466,22.67999929189682,44.519998610019684,4.03199987411499,False,False,1
a00034_f0,0.41999998688697815,1199.6964111328125,25.200000762939453,58.79999923706055,1.8480000495910645,0.9842537147927534,0.9689956331882242,0.8785677218505821,0.7834335955676339,1186.4663259135257,25.619999200105667,57.53999820351601,3.5279998898506166,False,False,1
a00034_f1,0.41999998688697815,1199.6964111328125,25.6200008392334,58.380001068115234,1.8480000495910645,0.978127991752131,0.9571922744312886,0.8665083135423632,0.7644593461959573,1195.639125340749,25.619999200105667,59.21999815106392,3.0239999055862428,False,False,1
a00034_f2,0.41999998688697815,1199.6964111328125,25.200000762939453,58.79999923706055,1.8480000495910645,0.9772610199427679,0.9555331702409623,0.8392213410276563,0.7229813664710981,1197.4031252305997,26.039999186992645,57.11999821662903,3.1919999003410338,False,False,1
a00035_f0,0.41999998688697815,1817.44921875,34.439998626708984,63.84000015258789,2.5199999809265137,0.976231222666019,0.9535661218429275,0.7747826087005482,0.6323633782955159,1893.3010817766685,35.279998898506165,68.03999787569046,2.939999908208847,False,False,1
a00036_f0,0.41999998688697815,879.001220703125,23.100000381469727,50.81999969482422,1.4279999732971191,0.9446594832101197,0.8951229183208739,0.8151001540879532,0.6879063719251016,807.2063495956429,23.519999265670776,46.619998544454575,3.0239999055862428,False,False,1
a00037_f0,0.41999998688697815,1254.2039794921875,26.8799991607666,57.959999084472656,5.880000114440918,0.9711792891370151,0.943973307382956,0.9450367211567751,0.8958005838783786,1212.3971242943298,27.29999914765358,55.439998269081116,6.215999805927277,False,False,1
a00037_f1,0.41999998688697815,1253.4984130859375,26.8799991607666,57.959999084472656,5.039999961853027,0.9865122519597026,0.9733835005577846,0.9468612334809078,0.8990849673228998,1244.5019222896112,27.29999914765358,57.11999821662903,5.879999816417694,False,False,1
a00037_f2,0.41999998688697815,1254.027587890625,26.8799991607666,57.959999084472656,5.460000038146973,0.9840463080616685,0.9685936631466288,0.9348404255327813,0.8776529338357639,1244.8547222675813,27.29999914765358,58.79999816417694,6.215999805927277,False,False,1
a00038_f0,0.41999998688697815,1231.624755859375,26.040000915527344,57.119998931884766,6.300000190734863,0.9436319945077677,0.893279604836952,0.9433803998330298,0.8928287906882024,1337.6411164737237,26.459999173879623,66.35999792814255,6.803999787569046,False,False,1
a00038_f1,0.41999998688697815,1231.0955810546875,26.040000915527344,57.119998931884766,5.627999782562256,0.9723884363061611,0.9462606987519817,0.9352633695223795,0.8783987915438469,1215.748724085046,26.459999173879623,60.059998124837875,5.627999824285507,False,False,1
a00038_f2,0.41999998688697815,1230.3900146484375,26.040000915527344,57.119998931884766,6.047999858856201,0.9847941471812882,0.9700438038721203,0.9444092693434923,0.8946737044171144,1228.9787232589256,26.039999186992645,56.69999822974205,7.727999758720397,False,False,1
a00039_f0,0.41999998688697815,2088.399658203125,36.540000915527344,66.77999877929688,2.687999963760376,0.9786507969537698,0.9581941162092886,0.791236570469955,0.6545834785759992,2147.8462658821127,37.379998832941055,71.81999775767326,4.367999863624573,False,False,1
a00039_f1,0.41999998688697815,2089.4580078125,36.540000915527344,66.77999877929688,2.687999963760376,0.9821473684211278,0.9649209894931338,0.8155210643056425,0.688506177473287,2100.041868867161,36.95999884605408,68.87999784946442,4.03199987411499,False,False,1
a00040_f0,0.41999998688697815,1218.9239501953125,26.040000915527344,57.959999084472656,2.0999999046325684,0.9819189268009484,0.9644800916647883,0.9021694637760506,0.8217747949358025,1200.5783250323307,26.459999173879623,57.53999820351601,3.1919999003410338,False,False,1
a00041_f0,0.41999998688697815,1474.88037109375,31.5,63.84000015258789,3.5280001163482666,0.9866103739445922,0.9735745744557364,0.8502004008034795,0.739433551203934,1448.5967095453277,31.49999901652336,62.99999803304672,6.71999979019165,False,False,1
a00041_f1,0.41999998688697815,1475.762451171875,31.5,63.84000015258789,3.5280001163482666,0.9624514458353631,0.9276206322803943,0.8231480369813524,0.6994490920281687,1385.2691134996905,31.079999029636383,64.67999798059464,5.2919998347759245,False,False,1
a00041_f2,0.41999998688697815,1475.233154296875,31.5,63.84000015258789,3.444000005722046,0.974040219378586,0.9493941553819268,0.8388998035383239,0.7225042301243125,1419.4907113627924,31.49999901652336,62.159998059272766,4.61999985575676,False,False,1
a00042_f0,0.41999998688697815,1015.1820068359375,25.200000762939453,52.91999816894531,4.368000030517578,0.9703896103898667,0.9424823410705939,0.9077990746875777,0.8311649016692537,1022.2379361684332,25.619999200105667,53.7599983215332,4.367999863624573,False,False,1
a00042_f1,0.41999998688697815,1014.1235961914062,24.780000686645508,52.5,3.7799999713897705,0.9742728317569245,0.9498362351327385,0.9114989093189233,0.837389063846625,981.1367387349138,24.77999922633171,49.9799984395504,4.787999850511551,False,False,1
a00042_f2,0.41999998688697815,1013.4180297851562,24.780000686645508,52.5,4.199999809265137,0.9578523489936658,0.9191138588370408,0.9368360608679753,0.8811774237137138,957.8519401888857,25.19999921321869,47.45999851822853,5.039999842643738,False,False,1
a00043_f0,0.41999998688697815,1481.5836181640625,32.7599983215332,57.540000915527344,2.940000057220459,0.8969344949990518,0.813128949218194,0.7739726027438001,0.6312849162119587,1246.0895221904766,32.33999899029732,55.01999828219414,5.459999829530716,False,False,1
a00043_f1,0.41999998688697815,1483.5240478515625,33.18000030517578,57.540000915527344,2.687999963760376,0.9849920546172386,0.9704279253163582,0.8349093163876157,0.7166045769101489,1513.6883054808154,33.179998964071274,60.059998124837875,5.207999837398529,False,False,1
a00043_f2,0.41999998688697815,1483.700439453125,33.18000030517578,57.540000915527344,2.5199999809265137,0.96438132929831,0.9312127683496548,0.82384420990302,0.7004550050631836,1547.2043033879772,33.179998964071274,63.4199980199337,4.283999866247177,False,False,1
a00044_f0,0.41999998688697815,958.5576171875,25.200000762939453,49.97999954223633,3.947999954223633,0.9809963099632749,0.962701430382714,0.9022796573268146,0.8219576719623821,953.6183404532442,25.619999200105667,49.55999845266342,4.367999863624573,False,False,1
a00044_f1,0.41999998688697815,957.8519897460938,25.6200008392334,50.400001525878906,3.947999954223633,0.9771177734194721,0.9552593133682385,0.9053910402444132,0.8271365149881482,930.8627418741712,25.19999921321869,48.719998478889465,5.627999824285507,False,False,1
a00045_f0,0.41999998688697815,1237.798828125,28.979999542236328,52.08000183105469,2.0999999046325684,0.9846808510639384,0.9698239731772866,0.8211920529839523,0.6966292134941419,1249.441121981193,29.39999908208847,53.339998334646225,3.2759998977184295,False,False,1
a00046_f0,0.41999998688697815,1559.1995849609375,30.65999984741211,64.26000213623047,3.5280001163482666,0.9877523247902713,0.9758010306971118,0.8974607482090045,0.8139943741274966,1548.9683032778278,30.659999042749405,64.25999799370766,3.7799998819828033,False,False,1
a00046_f1,0.41999998688697815,1560.4344482421875,30.65999984741211,63.84000015258789,3.947999954223633,0.9839876916064506,0.9684800897367529,0.8541478402339753,0.7454258675159171,1535.209104136993,30.659999042749405,62.99999803304672,6.0479998111724855,False,False,1
a00046_f2,0.41999998688697815,1559.3759765625,30.239999771118164,63.41999816894531,3.359999895095825,0.9785816824577744,0.9580616145720928,0.8458399858107887,0.7328619735710771,1512.629905546905,30.659999042749405,60.059998124837875,4.1999998688697815,False,False,1
a00047_f0,0.41999998688697815,1119.963623046875,27.299999237060547,48.29999923706055,2.0999999046325684,0.9715694583560246,0.9447108181009183,0.8544577089191147,0.7458980044458583,1169.5319269709598,28.139999121427536,52.07999837398529,3.0239999055862428,False,False,1
a00047_f1,0.41999998688697815,1121.7275390625,27.719999313354492,48.29999923706055,1.2599999904632568,0.9671765700671291,0.93643941649395,0.8554601227029335,0.7474271012115169,1161.593927466632,28.559999108314514,52.49999836087227,2.939999908208847,False,False,1
a00048_f0,0.41999998688697815,928.7459716796875,23.100000381469727,52.08000183105469,2.940000057220459,0.9693749396196563,0.9405699287600193,0.8643678160947885,0.7611336032476579,897.1703439780244,23.099999278783798,48.29999849200249,4.451999861001968,False,False,1
a00049_f0,0.41999998688697815,2013.253173828125,36.959999084472656,72.23999786376953,6.047999858856201,0.4068406840725137,0.2553672316448903,0.7124773960251659,0.5533707865252178,500.09396877265027,25.619999200105667,36.5399988591671,9.323999708890915,False,False,1
a00049_f1,0.41999998688697815,2008.666748046875,37.380001068115234,71.4000015258789,6.4679999351501465,0.9839798755462114,0.9684649465731173,0.949938448913111,0.9046502540073339,1988.3806758396167,37.379998832941055,70.13999781012535,6.803999787569046,False,False,1
a00049_f2,0.41999998688697815,2014.6644287109375,37.380001068115234,72.23999786376953,6.047999858856201,0.985365423609339,0.9711530106875389,0.9354261871653544,0.8786860768966277,1987.1458759167215,36.95999884605408,71.81999775767326,7.811999756097794,False,False,1
a00050_f0,0.41999998688697815,1234.4471435546875,27.719999313354492,58.380001068115234,2.5199999809265137,0.9750144425189557,0.9512470057777759,0.9129586260750788,0.8398563734348345,1208.3399245476735,28.139999121427536,56.69999822974205,2.7719999134540556,False,False,1
a00051_f0,0.41999998688697815,1067.57275390625,25.6200008392334,52.5,2.5199999809265137,0.9698135295595801,0.9413961038970553,0.8892238131143703,0.8005427408480141,1036.1735352982532,26.039999186992645,51.239998400211334,4.1999998688697815,False,False,1
